n, maximum load, rounds
1000, 3, 4, 372, 51, 2, 0
1000, 3, 4, 379, 62, 3, 0
1000, 3, 3, 356, 57, 0
1000, 3, 4, 357, 45, 2, 0
1000, 3, 4, 379, 67, 2, 0
1000, 3, 4, 364, 58, 4, 0
1000, 3, 4, 382, 66, 4, 0
1000, 3, 4, 376, 62, 2, 0
1000, 3, 4, 360, 49, 1, 0
1000, 3, 4, 370, 57, 3, 0
1000, 3, 4, 367, 69, 3, 0
1000, 3, 4, 379, 61, 3, 0
1000, 3, 4, 379, 70, 2, 0
1000, 3, 4, 364, 51, 2, 0
1000, 3, 4, 352, 64, 4, 0
1000, 3, 4, 361, 51, 2, 0
1000, 3, 3, 383, 59, 0
1000, 3, 4, 371, 64, 2, 0
1000, 3, 4, 361, 63, 5, 0
1000, 3, 4, 366, 58, 1, 0
1000, 3, 4, 374, 55, 2, 0
1000, 3, 4, 352, 50, 1, 0
1000, 3, 4, 367, 58, 1, 0
1000, 3, 3, 377, 54, 0
1000, 3, 4, 375, 60, 1, 0
1000, 3, 4, 367, 40, 2, 0
1000, 3, 3, 377, 59, 0
1000, 3, 4, 383, 69, 3, 0
1000, 3, 4, 362, 69, 4, 0
1000, 3, 3, 367, 62, 0
1000, 3, 3, 362, 52, 0
1000, 3, 4, 379, 69, 3, 0
1000, 3, 3, 358, 54, 0
1000, 3, 4, 368, 52, 1, 0
1000, 3, 4, 365, 49, 4, 0
1000, 3, 4, 368, 64, 3, 0
1000, 3, 4, 361, 58, 1, 0
1000, 3, 4, 356, 58, 3, 0
1000, 3, 4, 359, 56, 1, 0
1000, 3, 4, 350, 63, 3, 0
1000, 3, 4, 367, 52, 3, 0
1000, 3, 4, 374, 61, 3, 0
1000, 4, 4, 380, 73, 5, 0
1000, 3, 4, 371, 60, 2, 0
1000, 3, 4, 378, 55, 1, 0
1000, 3, 4, 361, 63, 3, 0
1000, 3, 4, 357, 53, 2, 0
1000, 3, 4, 374, 66, 1, 0
1000, 3, 3, 367, 59, 0
1000, 3, 4, 362, 62, 5, 0
1000, 3, 4, 376, 57, 1, 0
1000, 3, 3, 372, 65, 0
1000, 3, 4, 371, 50, 2, 0
1000, 3, 4, 387, 64, 3, 0
1000, 3, 4, 363, 64, 2, 0
1000, 3, 4, 375, 66, 1, 0
1000, 3, 4, 354, 55, 2, 0
1000, 3, 3, 363, 47, 0
1000, 4, 4, 367, 52, 2, 0
1000, 3, 4, 376, 67, 3, 0
1000, 3, 3, 354, 57, 0
1000, 3, 4, 371, 50, 1, 0
1000, 3, 4, 373, 66, 2, 0
1000, 3, 3, 363, 51, 0
1000, 3, 4, 363, 55, 2, 0
1000, 3, 4, 392, 76, 5, 0
1000, 3, 4, 372, 61, 1, 0
1000, 3, 4, 377, 79, 2, 0
1000, 3, 4, 381, 71, 2, 0
1000, 3, 4, 362, 62, 2, 0
1000, 3, 3, 375, 49, 0
1000, 3, 4, 376, 68, 2, 0
1000, 3, 3, 347, 50, 0
1000, 3, 4, 371, 57, 4, 0
1000, 3, 4, 358, 54, 2, 0
1000, 3, 4, 376, 68, 1, 0
1000, 3, 3, 366, 61, 0
1000, 3, 3, 355, 60, 0
1000, 3, 3, 377, 57, 0
1000, 3, 3, 361, 56, 0
1000, 3, 3, 341, 48, 0
1000, 3, 4, 362, 51, 3, 0
1000, 3, 4, 360, 61, 3, 0
1000, 3, 4, 382, 57, 4, 0
1000, 3, 3, 364, 53, 0
1000, 3, 4, 370, 53, 1, 0
1000, 3, 4, 379, 62, 4, 0
1000, 3, 4, 380, 69, 3, 0
1000, 3, 4, 352, 56, 1, 0
1000, 3, 4, 371, 59, 4, 0
1000, 3, 4, 359, 56, 1, 0
1000, 3, 4, 373, 63, 2, 0
1000, 3, 4, 371, 64, 1, 0
1000, 3, 3, 382, 51, 0
1000, 3, 4, 370, 57, 1, 0
1000, 3, 4, 376, 62, 1, 0
1000, 3, 4, 361, 58, 3, 0
1000, 3, 4, 361, 47, 1, 0
1000, 3, 3, 351, 50, 0
1000, 3, 4, 360, 53, 2, 0
1000, 3, 3, 366, 62, 0
1000, 3, 3, 362, 50, 0
1000, 3, 4, 376, 70, 3, 0
1000, 3, 4, 357, 68, 1, 0
1000, 3, 4, 361, 56, 1, 0
1000, 3, 4, 378, 71, 6, 0
1000, 3, 4, 385, 63, 3, 0
1000, 3, 4, 371, 60, 2, 0
1000, 3, 4, 365, 63, 4, 0
1000, 3, 4, 377, 71, 7, 0
1000, 3, 4, 367, 50, 4, 0
1000, 3, 4, 365, 63, 1, 0
1000, 3, 4, 369, 46, 4, 0
1000, 3, 4, 353, 52, 1, 0
1000, 3, 4, 359, 58, 2, 0
1000, 3, 4, 367, 52, 3, 0
1000, 3, 4, 363, 67, 2, 0
1000, 3, 3, 375, 52, 0
1000, 3, 4, 362, 67, 3, 0
1000, 3, 3, 365, 51, 0
1000, 3, 4, 361, 55, 1, 0
1000, 3, 4, 376, 58, 1, 0
1000, 3, 4, 361, 63, 1, 0
1000, 3, 4, 373, 58, 1, 0
1000, 3, 4, 365, 78, 3, 0
1000, 4, 4, 369, 67, 2, 0
1000, 3, 4, 367, 60, 1, 0
1000, 3, 3, 363, 51, 0
1000, 3, 4, 368, 62, 3, 0
1000, 3, 4, 388, 61, 2, 0
1000, 3, 4, 338, 49, 1, 0
1000, 3, 4, 360, 59, 3, 0
1000, 3, 4, 358, 61, 2, 0
1000, 3, 4, 358, 48, 1, 0
1000, 3, 4, 387, 60, 3, 0
1000, 3, 4, 366, 58, 4, 0
1000, 3, 4, 355, 59, 2, 0
1000, 3, 3, 376, 67, 0
1000, 3, 4, 373, 65, 3, 0
1000, 3, 4, 369, 70, 2, 0
1000, 3, 4, 374, 64, 4, 0
1000, 3, 4, 371, 60, 3, 0
1000, 3, 4, 358, 54, 1, 0
1000, 3, 4, 364, 55, 1, 0
1000, 3, 4, 358, 63, 1, 0
1000, 3, 3, 353, 55, 0
1000, 3, 4, 378, 62, 2, 0
1000, 3, 4, 360, 66, 1, 0
1000, 3, 4, 367, 54, 4, 0
1000, 3, 4, 366, 58, 1, 0
1000, 3, 4, 375, 67, 3, 0
1000, 3, 4, 379, 73, 3, 0
1000, 3, 4, 357, 53, 2, 0
1000, 3, 4, 365, 55, 2, 0
1000, 3, 4, 367, 58, 2, 0
1000, 3, 4, 378, 69, 2, 0
1000, 3, 4, 361, 65, 2, 0
1000, 3, 4, 368, 50, 1, 0
1000, 3, 3, 356, 58, 0
1000, 3, 4, 355, 52, 1, 0
1000, 3, 3, 354, 54, 0
1000, 3, 3, 367, 63, 0
1000, 3, 4, 376, 64, 4, 0
1000, 3, 4, 378, 62, 5, 0
1000, 3, 3, 354, 62, 0
1000, 3, 4, 385, 66, 4, 0
1000, 3, 4, 365, 60, 3, 0
1000, 3, 3, 359, 51, 0
1000, 3, 3, 378, 50, 0
1000, 3, 4, 381, 53, 1, 0
1000, 3, 3, 356, 63, 0
1000, 4, 4, 356, 65, 2, 0
1000, 3, 4, 366, 60, 3, 0
1000, 3, 4, 362, 62, 1, 0
1000, 3, 4, 385, 69, 2, 0
1000, 3, 4, 347, 54, 1, 0
1000, 3, 4, 376, 64, 1, 0
1000, 3, 3, 373, 64, 0
1000, 3, 4, 383, 64, 2, 0
1000, 3, 4, 361, 65, 1, 0
1000, 3, 4, 364, 52, 4, 0
1000, 3, 4, 376, 65, 4, 0
1000, 3, 4, 379, 75, 4, 0
1000, 3, 4, 361, 56, 2, 0
1000, 3, 4, 359, 58, 1, 0
1000, 3, 4, 369, 63, 1, 0
1000, 3, 4, 366, 68, 2, 0
1000, 3, 4, 371, 63, 2, 0
1000, 4, 4, 369, 55, 2, 0
1000, 3, 4, 366, 54, 1, 0
1000, 3, 4, 374, 62, 2, 0
1000, 3, 4, 365, 46, 1, 0
1000, 3, 4, 355, 51, 1, 0
1000, 3, 4, 352, 55, 2, 0
1000, 3, 4, 382, 74, 2, 0
1000, 3, 4, 371, 54, 1, 0
1000, 3, 4, 363, 52, 3, 0
1000, 3, 3, 371, 54, 0
1000, 3, 4, 352, 55, 2, 0
1000, 3, 3, 354, 56, 0
1000, 3, 4, 372, 60, 1, 0
1000, 3, 4, 367, 64, 2, 0
1000, 3, 4, 378, 62, 2, 0
1000, 3, 4, 373, 60, 1, 0
1000, 3, 4, 351, 57, 1, 0
1000, 3, 4, 354, 63, 2, 0
1000, 3, 4, 354, 69, 1, 0
1000, 3, 4, 368, 70, 1, 0
1000, 3, 4, 367, 62, 2, 0
1000, 3, 3, 376, 61, 0
1000, 3, 3, 371, 57, 0
1000, 3, 4, 363, 53, 2, 0
1000, 3, 4, 383, 72, 1, 0
1000, 3, 3, 369, 63, 0
1000, 3, 4, 364, 60, 1, 0
1000, 3, 4, 368, 63, 2, 0
1000, 3, 4, 365, 49, 1, 0
1000, 3, 4, 368, 56, 1, 0
1000, 3, 4, 380, 64, 1, 0
1000, 3, 4, 370, 46, 2, 0
1000, 3, 4, 366, 55, 2, 0
1000, 3, 4, 367, 61, 3, 0
1000, 3, 4, 370, 54, 3, 0
1000, 3, 4, 373, 63, 3, 0
1000, 3, 3, 367, 57, 0
1000, 3, 4, 357, 51, 3, 0
1000, 3, 3, 360, 50, 0
1000, 3, 3, 359, 63, 0
1000, 3, 4, 384, 60, 1, 0
1000, 3, 4, 351, 55, 1, 0
1000, 3, 4, 386, 62, 3, 0
1000, 3, 4, 356, 64, 1, 0
1000, 3, 3, 377, 63, 0
1000, 3, 4, 351, 47, 2, 0
1000, 3, 4, 372, 56, 2, 0
1000, 3, 4, 367, 55, 3, 0
1000, 3, 4, 360, 63, 1, 0
1000, 3, 4, 367, 57, 1, 0
1000, 3, 4, 372, 75, 4, 0
1000, 3, 4, 368, 69, 1, 0
1000, 4, 4, 382, 76, 5, 0
1000, 3, 4, 368, 52, 1, 0
1000, 3, 4, 367, 59, 2, 0
1000, 3, 4, 366, 66, 2, 0
1000, 3, 4, 364, 54, 1, 0
1000, 3, 4, 358, 59, 3, 0
1000, 3, 4, 358, 64, 2, 0
1000, 3, 4, 372, 72, 3, 0
1000, 3, 4, 375, 61, 2, 0
1000, 3, 4, 350, 49, 1, 0
1000, 3, 4, 380, 64, 4, 0
1000, 3, 4, 366, 62, 3, 0
1000, 3, 4, 388, 64, 1, 0
1000, 3, 4, 385, 66, 2, 0
1000, 3, 3, 376, 60, 0
1000, 3, 4, 349, 47, 3, 0
1000, 3, 4, 371, 59, 1, 0
1000, 3, 4, 362, 51, 2, 0
1000, 4, 4, 375, 60, 1, 0
1000, 3, 3, 377, 58, 0
1000, 3, 4, 376, 72, 3, 0
1000, 3, 4, 372, 61, 2, 0
1000, 3, 4, 358, 57, 2, 0
1000, 3, 4, 364, 66, 3, 0
1000, 3, 4, 370, 51, 2, 0
1000, 3, 3, 355, 52, 0
1000, 3, 4, 350, 56, 1, 0
1000, 3, 4, 374, 61, 2, 0
1000, 3, 4, 350, 58, 3, 0
1000, 3, 4, 368, 48, 1, 0
1000, 3, 4, 373, 65, 2, 0
1000, 3, 4, 385, 67, 1, 0
1000, 3, 4, 363, 50, 1, 0
1000, 3, 4, 365, 66, 6, 0
1000, 3, 4, 355, 59, 3, 0
1000, 3, 4, 349, 54, 2, 0
1000, 3, 4, 364, 57, 2, 0
1000, 3, 4, 381, 64, 2, 0
1000, 3, 4, 374, 60, 1, 0
1000, 3, 4, 362, 58, 3, 0
1000, 3, 4, 364, 54, 3, 0
1000, 3, 3, 352, 47, 0
1000, 3, 4, 376, 60, 1, 0
1000, 3, 4, 367, 59, 3, 0
1000, 3, 3, 361, 59, 0
1000, 3, 4, 385, 55, 2, 0
1000, 3, 3, 363, 52, 0
1000, 3, 4, 372, 57, 1, 0
1000, 3, 4, 346, 60, 4, 0
1000, 3, 4, 370, 65, 3, 0
1000, 3, 3, 352, 54, 0
1000, 3, 4, 375, 62, 1, 0
1000, 3, 4, 363, 57, 1, 0
1000, 3, 4, 368, 63, 3, 0
1000, 3, 4, 370, 55, 1, 0
1000, 3, 4, 368, 57, 6, 0
1000, 3, 4, 356, 59, 3, 0
1000, 3, 3, 360, 63, 0
1000, 3, 4, 364, 69, 3, 0
1000, 3, 3, 369, 61, 0
1000, 3, 4, 366, 49, 2, 0
1000, 3, 4, 367, 56, 3, 0
1000, 3, 4, 361, 64, 3, 0
1000, 3, 4, 358, 49, 1, 0
1000, 3, 4, 362, 56, 1, 0
1000, 3, 4, 348, 60, 1, 0
1000, 3, 4, 339, 43, 1, 0
1000, 3, 4, 367, 66, 2, 0
1000, 3, 4, 361, 60, 1, 0
1000, 3, 4, 373, 57, 1, 0
1000, 3, 4, 370, 68, 1, 0
1000, 3, 3, 353, 40, 0
1000, 3, 4, 367, 69, 2, 0
1000, 3, 4, 363, 53, 1, 0
1000, 3, 4, 369, 57, 5, 0
1000, 3, 4, 362, 57, 1, 0
1000, 3, 4, 370, 64, 3, 0
1000, 3, 4, 368, 63, 1, 0
1000, 3, 3, 353, 54, 0
1000, 3, 4, 385, 55, 2, 0
1000, 3, 4, 379, 69, 1, 0
1000, 3, 4, 366, 59, 1, 0
1000, 3, 4, 374, 55, 2, 0
1000, 3, 4, 367, 58, 2, 0
1000, 3, 4, 369, 58, 1, 0
1000, 3, 4, 372, 59, 2, 0
1000, 3, 4, 358, 59, 1, 0
1000, 3, 3, 371, 54, 0
1000, 3, 4, 368, 57, 1, 0
1000, 3, 3, 368, 51, 0
1000, 3, 4, 353, 51, 2, 0
1000, 3, 4, 373, 48, 3, 0
1000, 3, 3, 364, 53, 0
1000, 3, 3, 369, 60, 0
1000, 3, 4, 383, 77, 4, 0
1000, 3, 4, 367, 57, 3, 0
1000, 3, 4, 358, 47, 1, 0
1000, 3, 4, 381, 63, 3, 0
1000, 3, 4, 388, 69, 2, 0
1000, 3, 4, 356, 57, 1, 0
1000, 3, 4, 367, 55, 2, 0
1000, 3, 4, 402, 72, 1, 0
1000, 3, 4, 360, 60, 2, 0
1000, 3, 4, 365, 66, 3, 0
1000, 3, 3, 374, 53, 0
1000, 3, 4, 375, 58, 2, 0
1000, 3, 3, 387, 70, 0
1000, 3, 4, 360, 59, 1, 0
1000, 3, 4, 363, 54, 3, 0
1000, 3, 4, 375, 63, 2, 0
1000, 3, 3, 366, 56, 0
1000, 3, 4, 355, 59, 1, 0
1000, 3, 4, 375, 65, 2, 0
1000, 3, 4, 371, 65, 2, 0
1000, 3, 3, 356, 59, 0
1000, 3, 4, 357, 50, 2, 0
1000, 3, 4, 358, 46, 1, 0
1000, 3, 4, 359, 53, 2, 0
1000, 3, 4, 358, 50, 1, 0
1000, 3, 4, 373, 58, 1, 0
1000, 3, 4, 380, 62, 1, 0
1000, 3, 4, 372, 58, 2, 0
1000, 3, 3, 354, 55, 0
1000, 3, 4, 363, 63, 3, 0
1000, 3, 4, 360, 61, 2, 0
1000, 3, 4, 365, 64, 2, 0
1000, 3, 4, 386, 61, 1, 0
1000, 3, 4, 374, 62, 1, 0
1000, 3, 4, 367, 57, 4, 0
1000, 3, 4, 366, 62, 4, 0
1000, 3, 4, 386, 65, 4, 0
1000, 3, 3, 373, 61, 0
1000, 3, 4, 365, 62, 3, 0
1000, 3, 4, 366, 57, 2, 0
1000, 3, 4, 375, 67, 2, 0
1000, 3, 4, 380, 63, 1, 0
1000, 3, 4, 378, 73, 3, 0
1000, 3, 4, 396, 65, 1, 0
1000, 3, 4, 373, 58, 1, 0
1000, 3, 4, 358, 56, 1, 0
1000, 3, 3, 355, 59, 0
1000, 3, 4, 371, 59, 4, 0
1000, 3, 3, 343, 51, 0
1000, 3, 4, 363, 47, 2, 0
1000, 3, 4, 369, 55, 1, 0
1000, 3, 4, 389, 67, 2, 0
1000, 3, 4, 364, 60, 5, 0
1000, 3, 4, 362, 64, 1, 0
1000, 3, 4, 366, 56, 1, 0
1000, 3, 4, 367, 54, 1, 0
1000, 3, 4, 358, 43, 1, 0
1000, 3, 4, 368, 59, 1, 0
1000, 3, 3, 367, 61, 0
1000, 3, 4, 368, 60, 1, 0
1000, 3, 4, 370, 66, 1, 0
1000, 3, 3, 364, 58, 0
1000, 3, 4, 369, 73, 2, 0
1000, 3, 4, 382, 63, 2, 0
1000, 3, 4, 372, 62, 2, 0
1000, 3, 4, 378, 64, 4, 0
1000, 3, 4, 368, 64, 2, 0
1000, 3, 4, 361, 61, 2, 0
1000, 4, 4, 356, 45, 3, 0
1000, 3, 4, 350, 58, 3, 0
1000, 3, 4, 384, 65, 4, 0
1000, 3, 4, 346, 56, 1, 0
1000, 3, 4, 377, 71, 3, 0
1000, 3, 4, 385, 70, 3, 0
1000, 3, 4, 363, 51, 1, 0
1000, 3, 4, 370, 47, 1, 0
1000, 3, 4, 352, 42, 1, 0
1000, 3, 4, 362, 59, 3, 0
1000, 3, 4, 364, 60, 1, 0
1000, 3, 4, 362, 56, 1, 0
1000, 3, 4, 371, 65, 3, 0
1000, 3, 4, 378, 71, 4, 0
1000, 3, 4, 370, 56, 2, 0
1000, 4, 4, 370, 66, 4, 0
1000, 3, 4, 399, 63, 5, 0
1000, 3, 4, 377, 56, 4, 0
1000, 3, 4, 372, 59, 2, 0
1000, 3, 3, 354, 52, 0
1000, 3, 4, 367, 60, 2, 0
1000, 3, 4, 367, 64, 2, 0
1000, 3, 4, 372, 61, 1, 0
1000, 3, 4, 376, 59, 3, 0
1000, 3, 4, 373, 57, 5, 0
1000, 3, 4, 361, 54, 1, 0
1000, 3, 4, 376, 60, 1, 0
1000, 3, 3, 366, 63, 0
1000, 3, 4, 369, 55, 4, 0
1000, 3, 4, 373, 60, 2, 0
1000, 3, 4, 361, 64, 2, 0
1000, 3, 3, 361, 57, 0
1000, 3, 4, 370, 60, 1, 0
1000, 3, 4, 371, 62, 2, 0
1000, 3, 4, 374, 51, 3, 0
1000, 3, 4, 363, 61, 2, 0
1000, 3, 4, 371, 70, 1, 0
1000, 3, 3, 360, 56, 0
1000, 3, 4, 368, 65, 3, 0
1000, 3, 4, 371, 70, 3, 0
1000, 3, 4, 383, 59, 1, 0
1000, 3, 4, 378, 68, 2, 0
1000, 3, 3, 372, 59, 0
1000, 3, 4, 363, 66, 1, 0
1000, 3, 4, 374, 58, 2, 0
1000, 3, 4, 347, 58, 2, 0
1000, 3, 4, 359, 60, 4, 0
1000, 3, 4, 381, 69, 4, 0
1000, 3, 4, 366, 66, 3, 0
1000, 3, 4, 369, 61, 3, 0
1000, 3, 3, 379, 57, 0
1000, 3, 4, 378, 72, 1, 0
1000, 4, 4, 357, 61, 4, 0
1000, 3, 4, 369, 63, 1, 0
1000, 3, 4, 375, 61, 3, 0
1000, 3, 4, 363, 49, 2, 0
1000, 3, 4, 388, 72, 2, 0
1000, 3, 4, 374, 54, 2, 0
1000, 3, 4, 375, 60, 1, 0
1000, 3, 4, 390, 61, 5, 0
1000, 3, 3, 363, 57, 0
1000, 3, 4, 358, 55, 2, 0
1000, 3, 4, 381, 61, 1, 0
1000, 3, 4, 364, 75, 4, 0
1000, 3, 3, 376, 58, 0
1000, 3, 4, 370, 66, 5, 0
1000, 4, 4, 360, 74, 3, 0
1000, 3, 4, 358, 67, 4, 0
1000, 3, 4, 375, 62, 1, 0
1000, 3, 4, 379, 72, 3, 0
1000, 3, 4, 367, 67, 2, 0
1000, 3, 4, 379, 59, 2, 0
1000, 3, 3, 364, 50, 0
1000, 3, 4, 363, 55, 1, 0
1000, 3, 4, 371, 59, 2, 0
1000, 3, 3, 359, 52, 0
1000, 3, 4, 371, 78, 3, 0
1000, 3, 4, 371, 77, 1, 0
1000, 3, 4, 384, 58, 2, 0
1000, 3, 4, 358, 58, 1, 0
1000, 3, 4, 383, 71, 5, 0
1000, 3, 4, 366, 63, 1, 0
1000, 3, 4, 381, 53, 2, 0
1000, 3, 4, 374, 53, 1, 0
1000, 3, 4, 363, 59, 3, 0
1000, 3, 4, 363, 63, 2, 0
1000, 3, 4, 373, 68, 2, 0
1000, 3, 4, 376, 53, 2, 0
1000, 3, 4, 381, 60, 1, 0
1000, 3, 4, 365, 62, 3, 0
1000, 3, 4, 381, 65, 2, 0
1000, 3, 4, 366, 63, 2, 0
1000, 3, 3, 369, 55, 0
1000, 3, 4, 375, 57, 1, 0
1000, 3, 4, 361, 50, 2, 0
1000, 3, 4, 357, 55, 2, 0
1000, 3, 4, 371, 71, 2, 0
1000, 3, 4, 368, 53, 2, 0
1000, 3, 4, 365, 45, 1, 0
1000, 3, 4, 385, 72, 1, 0
1000, 3, 4, 367, 66, 3, 0
1000, 3, 4, 366, 67, 1, 0
1000, 3, 4, 364, 70, 7, 0
1000, 3, 4, 373, 57, 2, 0
1000, 3, 4, 381, 56, 1, 0
1000, 3, 4, 373, 60, 1, 0
1000, 3, 4, 350, 55, 1, 0
1000, 3, 4, 368, 50, 1, 0
1000, 3, 4, 353, 61, 3, 0
1000, 3, 3, 353, 59, 0
1000, 3, 4, 384, 65, 1, 0
1000, 3, 4, 378, 62, 1, 0
1000, 3, 3, 371, 48, 0
1000, 3, 4, 352, 55, 2, 0
1000, 3, 4, 367, 62, 1, 0
1000, 3, 4, 365, 63, 2, 0
1000, 3, 3, 380, 71, 0
1000, 3, 4, 362, 50, 1, 0
1000, 3, 4, 360, 60, 2, 0
1000, 3, 3, 360, 67, 0
1000, 3, 4, 374, 67, 5, 0
1000, 3, 4, 366, 62, 1, 0
1000, 3, 3, 366, 65, 0
1000, 3, 4, 347, 54, 2, 0
1000, 3, 4, 376, 56, 2, 0
1000, 3, 4, 375, 58, 2, 0
1000, 3, 4, 360, 58, 1, 0
1000, 3, 4, 359, 65, 1, 0
1000, 3, 4, 370, 61, 1, 0
1000, 3, 4, 360, 53, 3, 0
1000, 3, 3, 377, 63, 0
1000, 3, 3, 358, 53, 0
1000, 3, 3, 364, 61, 0
1000, 3, 4, 361, 56, 1, 0
1000, 3, 4, 360, 67, 3, 0
1000, 3, 4, 390, 68, 2, 0
1000, 3, 4, 379, 59, 2, 0
1000, 3, 4, 360, 55, 3, 0
1000, 3, 4, 366, 64, 2, 0
1000, 3, 4, 351, 51, 2, 0
1000, 3, 4, 369, 56, 2, 0
1000, 3, 4, 353, 55, 1, 0
1000, 3, 4, 379, 58, 2, 0
1000, 3, 4, 374, 70, 1, 0
1000, 3, 4, 374, 71, 2, 0
1000, 3, 4, 379, 64, 3, 0
1000, 3, 4, 359, 63, 3, 0
1000, 3, 4, 376, 58, 1, 0
1000, 3, 3, 377, 64, 0
1000, 3, 4, 375, 60, 3, 0
1000, 3, 4, 386, 64, 4, 0
1000, 3, 4, 372, 60, 2, 0
1000, 3, 4, 360, 51, 1, 0
1000, 3, 4, 378, 65, 3, 0
1000, 3, 4, 378, 60, 4, 0
1000, 3, 4, 376, 63, 2, 0
1000, 3, 4, 364, 56, 2, 0
1000, 3, 4, 372, 61, 2, 0
1000, 3, 4, 361, 49, 1, 0
1000, 3, 3, 361, 56, 0
1000, 3, 4, 364, 71, 3, 0
1000, 3, 4, 365, 59, 2, 0
1000, 3, 4, 361, 53, 1, 0
1000, 3, 4, 372, 60, 1, 0
1000, 3, 4, 368, 56, 1, 0
1000, 3, 4, 360, 56, 1, 0
1000, 3, 4, 365, 56, 4, 0
1000, 3, 3, 355, 39, 0
1000, 3, 4, 376, 69, 3, 0
1000, 3, 4, 381, 57, 3, 0
1000, 3, 3, 381, 71, 0
1000, 3, 4, 381, 57, 2, 0
1000, 3, 4, 359, 60, 3, 0
1000, 3, 4, 369, 60, 4, 0
1000, 3, 3, 363, 68, 0
1000, 3, 4, 355, 44, 1, 0
1000, 3, 4, 382, 73, 2, 0
1000, 3, 4, 370, 63, 2, 0
1000, 3, 4, 380, 65, 1, 0
1000, 3, 3, 364, 58, 0
1000, 3, 4, 382, 59, 3, 0
1000, 3, 4, 364, 55, 1, 0
1000, 3, 3, 361, 61, 0
1000, 3, 4, 380, 55, 1, 0
1000, 3, 4, 360, 62, 1, 0
1000, 3, 4, 368, 58, 2, 0
1000, 3, 4, 360, 53, 1, 0
